COMIDS
24013219
24036024
21005226
21012202
23006015
23009649
24028331
24036066
24019432
23017794
23001223
23024711
23005011
23015531
24001441
23020599
23020362
23018074
24015945
21001155
23023218
21001821
22015661
23023226
23004800
22015010
22020802
23030087
23005775
22040123
23004523
23013845
23004718
23025208
23018374
23026193
23010184
24007704
23028220
23013273
23009716
21000254
23014330
24033251
24001669
23004758
22013650
24004980
23014819
21004011
23027543
23010068
23022539
23009762
21006363
23020816
23005206
24003131
22014095
22034468
23009782
23015101
23004654
22036809
22040135
22013642
23026520
23018243
23010076
22021460
21012149
22022769
24008753
22024313
24030974
23028146
24036674
24007823
23004356
23010310
22024081
23001120
22020509
23010958
23019128
24019097
22019740
23013918
23025832
24003113
23014720
23009497
23025143
23004533
24010570
23009692
23021289
23013514
23000935
26008700
22028548
24003097
23010062
23023211
22029712
23019174
22021066
23017522
23013933
23013503
24003183
11021769
11020607
11020561
12099970
12097901
12071024
12100019
12099981
12097701
12099968
12097554
12097750
12098423
12099728
12100099
12088628
12071582
12097439
12071237
12097256
12070036
12097214
12073464
12098785
12090378
12097614
12099727
12088464
12088122
12090967
12098825
12097170
12087994
12097072
12097098
12096799
12096964
12082367
12069867
12096856
12087757
12069245
12099501
12099510
12069064
12087600
12096544
12099563
12061520
12099548
12075461
12081089
12081918
12069370
12096687
12092460
12096592
12068875
12068906
12075736
12099491
12096473
12095961
12081913
12068654
12075337
12075495
12087354
12068640
12087546
12068644
12087429
12053128
12087400
12052195
12075218
12081649
12060118
12068604
12091950
12081620
12067731
12067520
12096279
12096165
12091596
12075274
12074514
12087297
12087275
12081602
12081066
12081052
12092163
12099290
12087227
12074873
12075223
12068408
12068397
12074299
12068377
12074289
12068399
12099278
12074158
12096310
12091592
12068357
12067195
12068319
12067191
12092115
12081544
12099267
12068276
12068270
12086821
12095964
12067599
12081014
12086956
12074411
12095880
12091578
12067173
12086796
12086795
12091624
12034247
12091559
12091558
12059404
12074200
12059396
12074020
12073983
12086652
12086651
12018157
12010877
12018149
12025912
12034322
12010737
13091752
13098671
13043113
13007895
13007892
13060253
14059693
14058476
14077243
14049884
14068378
14059124
14068174
14041216
14049444
14049412
14058416
14049368
14049200
14049007
14040969
14040780
14032352
14023830
14009802
14009797
14009794
14023563
14040606
14040582
14067236
15000054
15019331
15018568
15018866
15018757
16043743
16045703
35007561
35016193
35006977
43057790
43057963
44008478
44008493
44008499
44011846
44011852
44011984
44016079
44016087
44021327
44021348
44021553
44021762
44026826
44026830
44026916
44032777
44042799
45003161
45008026
45008048
45036051
45059818
45059833
45059845
45059866
45059889
45059900
45060198
45060717
45061087
45061420
45061755
45070386
45070449
45070451
45070458
45070553
45070611
45070740
45070861
45071015
45071099
45071138
45071253
45071768
45071855
45071962
45072006
45072802
45079658
45079676
45079707
45080158
45080222
45080296
45080334
45080438
45080714
45080790
45085876
45085981
45086057
45086076
45086182
45086272
45090813
45090832
45090972
45090991
45090998
45091033
45091149
45091291
45091315
45094675
45094706
45094859
45094898
45095253
45097539
45097636
45097755
45097760
45097785
45097995
45100086
45100097
45100111
45100199
45100200
45100222
45100294
45100306
45100311
45100461
45102126
45102138
45102187
53014497
56168675
56159394
56159452
56168086
56170046
56092977
56159546
56170167
56159431
56159816
56155105
56161100
56149417
56172234
56170073
56170146
56169838
56146028
56026261
56158822
56129195
56133713
56155384
56169845
56158636
56171334
56171788
56109437
56004068
56128295
56107334
56169714
56171674
56170121
56169692
56169532
56157619
56171794
56157896
56169486
56171710
56169507
56019849
56169625
56171679
56126495
56157448
56171691
56169550
56000297
56169476
56126225
56169212
56156663
56003608
56156661
56164431
56157059
56142689
56143134
56142524
56164405
56143002
56157603
56142894
56003833
56164477
56156776
56169188
56156507
56169310
56156950
56171625
56169303
56142578
56169318
56003377
56156449
56122814
56124449
56168865
56168870
56156342
56142399
56000213
56156611
56169259
56169194
56156371
56142410
56156626
56000388
56141559
56164013
56003041
56141779
56141716
56123544
56171520
56172507
56168845
56155813
56169011
56169023
56016726
56140962
56007694
56002797
56028766
56002384
56016578
56002353
56007608
56062890
56154478
56062027
57001624
57002918
57000720
57000650
57001466
57000059
57001370
57002067
57002527
57002521
57002396
57003749
57002491
57002375
57002479
57000560
57001990
57001291
57001211
57003055
57002379
57000415
61046183
61014486
61010655
61014044
61046690
61022026
61018029
61007098
61017873
61013965
61007067
62086944
62000441
62000327
62011154
62023599
62000284
62099486
62023739
62098944
62127495
62002060
62022757
62002029
62069723
62009113
62084931
62085400
62085152
62054889
62023391
62022529
62009164
62084674
62098920
62069358
62084216
62054150
62023268
62009237
62009213
62022299
62069097
62000135
62023260
62023011
62069174
62084741
62053812
62085115
62084342
62001946
62069102
62084207
62113814
62009103
62001871
62068896
62069036
62084187
62053392
62009111
62009047
62113692
62022732
62068648
62068632
62084501
62084492
62022436
62008901
62084405
62053332
62113302
62053117
62037851
62037802
62068607
62068606
62037782
62037771
62052990
62037607
62037627
62037624
62037595
62022231
63044284
63022895
63022964
63015518
63025935
63001222
63028273
63045017
63003848
63022508
64049039
64048596
64042060
64049037
64055149
64072717
64067724
64026345
64061849
64067622
64067229
64061131
64034203
64060770
64060919
64060762
64060908
64040767
64054087
64054065
64040501
64060706
64026155
64053780
64053768
64066925
64005651
64072321
64010711
64033523
64046916
64046801
64053753
64053742
64060474
64072288
64072287
65017128
65001721
65012144
65019264
66003546
66016529
66002421
66002158
66015491
66016471
66002443
66015518
66002197
66015157
66015324
66016448
66014186
66015299
66012363
66011470
66015272
66014116
66011480
66013067
66001920
66015244
66015232
66016372
66012306
66013991
66014091
66011447
66015227
66011441
66014083
66015220
66011346
66014074
66015164
66014060
66013999
12097628
12098253
12100033
12100118
12072601
12100066
12098398
12099676
12097502
12089956
12070537
12073275
12070302
12091058
12094543
12068042
12085786
12070426
12070312
12071037
12099609
12069702
12069744
12069533
12069934
12088035
12093190
12087965
12088066
12087769
12087976
12087873
12069404
12081359
12097146
12087739
12069047
12082020
12096765
12082247
12092700
12087025
12081255
12091639
12075766
12067784
12068616
12081280
12091837
12087262
12081199
12086847
12095916
12025965
12025933
12086607
12080735
14032171
32004212
56170037
56169809
56171703
56171329
56171338
56171643
56172502
56172509
56171465
56017795
